Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,total_onboard,serious_fatal_fraction,Destroyed,Make_Model
20220517105089,Accident,WPR22LA178,2022-05-14,"Estancia, NM",United States,Non-Fatal,Substantial,Airplane,Cessna,140,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 140
20220519105099,Accident,ERA22LA230,2022-05-14,"Gallatin, TN",United States,Non-Fatal,Substantial,Airplane,Beech,C24,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Beech C24
20220516105086,Accident,CEN22LA202,2022-05-15,"Monroe, LA",United States,Non-Fatal,Substantial,Airplane,Cessna,421C,No,2,Unknown,091,Personal,0.0,0.0,0.0,6.0,VMC,Unknown,6.0,0.0,0,Cessna 421C
20220523105121,Accident,CEN22LA210,2022-05-16,"Angola, IN",United States,Non-Fatal,Substantial,Airplane,Ercoupe,415-C,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Ercoupe 415-C
20220517105092,Accident,GAA22WA181,2022-05-17,"Piracuara, OF",Colombia,Fatal,Destroyed,Airplane,Cessna,182,No,Unknown,Unknown,UNK,Unknown,4.0,0.0,0.0,0.0,Unknown,Unknown,4.0,1.0,1,Cessna 182
20220518105097,Accident,CEN22LA204,2022-05-17,"Denver, CO",United States,Non-Fatal,Substantial,Airplane,Cessna,T210N,No,1,Unknown,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna T210N
20220531105151,Accident,GAA22WA190,2022-05-17,"Brasilandia De Minas, OF",Brazil,Fatal,Substantial,Airplane,Piper,PA25,No,Unknown,Unknown,NUSN,Unknown,1.0,0.0,0.0,0.0,Unknown,Unknown,1.0,1.0,0,Piper PA25
20220519105101,Accident,CEN22LA205,2022-05-19,"Auburn, IN",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 172N
20220519105104,Accident,CEN22LA206,2022-05-19,"Beach City, TX",United States,Minor,Substantial,Airplane,Piper,PA-28R-180,No,1,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Piper PA-28R-180
20220519105105,Accident,CEN22LA207,2022-05-19,"Gainesville, TX",United States,Non-Fatal,Destroyed,Airplane,Bellanca,CRUISEMASTER,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,1,Bellanca CRUISEMASTER
20220521105110,Accident,ERA22FA233,2022-05-20,"Wayne, NE",United States,Fatal,Destroyed,Airplane,Cessna,140,No,1,Unknown,091,Other,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,1.0,1,Cessna 140
20220610105238,Accident,GAA22WA200,2022-05-20,"MACIZO DEL AUYÁN-TEPUI, OF",Venezuela,Fatal,Destroyed,Airplane,Cessna,TU206,No,1,Unknown,UNK,Unknown,1.0,0.0,0.0,0.0,Unknown,Unknown,1.0,1.0,1,Cessna TU206
20220522105111,Accident,ANC22LA034,2022-05-21,"Big Lake, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 170B
20220522105113,Accident,CEN22FA208,2022-05-22,"Broomfield, CO",United States,Fatal,Substantial,Airplane,Piper,PA-32-260,No,1,Unknown,091,Personal,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Piper PA-32-260
20220523105119,Accident,WPR22LA186,2022-05-22,"Prescott, AZ",United States,Non-Fatal,Substantial,Airplane,Cessna,P172D,No,1,Unknown,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna P172D
20220526105137,Accident,CEN22LA213,2022-05-22,"Marion, TX",United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Boeing A75N1
20220719105520,Accident,ANC22LA055,2022-05-22,"Port Moller, AK",United States,Serious,Substantial,Airplane,Cessna,182C,No,1,Unknown,091,Business,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,0.0,0,Cessna 182C
20220523105117,Accident,ERA22LA235,2022-05-23,"Caryville, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,310,No,2,Unknown,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 310
20220531105158,Accident,ERA22LA250,2022-05-23,"St. Petersburg-Clearwater, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,340,No,2,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 340
20220524105125,Accident,CEN22FA211,2022-05-24,"Seagraves, TX",United States,Fatal,Substantial,Airplane,Piper,PA-12,No,1,Unknown,091,Personal,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Piper PA-12
20220525105132,Accident,ANC22LA035,2022-05-24,"Yakutat, AK",United States,Serious,Substantial,Airplane,Dehavilland,DHC-3,No,1,Unknown,135,Unknown,0.0,0.0,4.0,0.0,VMC,Unknown,4.0,0.0,0,Dehavilland DHC-3
20220526105136,Accident,CEN22LA212,2022-05-25,"Madison, MN",United States,Non-Fatal,Substantial,Airplane,Aviat Aircraft Inc,A-1C-180,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Aviat Aircraft Inc A-1C-180
20220527105139,Accident,ERA22LA242,2022-05-25,"Putnam Valley, NY",United States,Non-Fatal,Substantial,Airplane,Aeronca,7EC,No,1,Unknown,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Aeronca 7EC
20220526105133,Accident,WPR22FA188,2022-05-26,"Show Low, AZ",United States,Fatal,Substantial,Airplane,Cessna,172F,No,1,Unknown,091,Personal,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Cessna 172F
20220526105138,Accident,CEN22FA214,2022-05-26,"Wauwatosa, WI",United States,Fatal,Substantial,Airplane,Cessna,152,No,1,Unknown,091,Personal,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Cessna 152
20220531105152,Accident,GAA22WA191,2022-05-26,"Sandy Lake First Nation, ",Canada,Fatal,Substantial,Airplane,Cessna,U206G,No,Unknown,Unknown,NUSN,Unknown,1.0,0.0,0.0,0.0,Unknown,Unknown,1.0,1.0,0,Cessna U206G
20220531105146,Accident,ERA22LA244,2022-05-27,"Monongahela, PA",United States,Serious,Substantial,Airplane,Aeronca,7AC,No,1,Unknown,091,Personal,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,0.0,0,Aeronca 7AC
20220531105156,Accident,ANC22LA037,2022-05-27,"Willow, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,A185E,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna A185E
20220531105159,Accident,CEN22LA218,2022-05-27,"Princeton, MN",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32-300,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-32-300
20220606105187,Accident,CEN22LA225,2022-05-27,"Roanoke, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-160,No,1,Unknown,091,Personal,0.0,0.0,0.0,1.0,Unknown,Unknown,1.0,0.0,0,Piper PA-22-160
20220606105188,Accident,CEN22LA226,2022-05-27,"Weiner, AR",United States,Serious,Destroyed,Airplane,Air Tractor Inc,AT-802A,No,1,Turbo Prop,137,Aerial Application,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,0.0,1,Air Tractor Inc AT-802A
20220528105141,Accident,ERA22FA243,2022-05-28,"North Myrtle Beach, SC",United States,Fatal,Substantial,Airplane,Piper,PA-12,No,1,Unknown,091,Other,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Piper PA-12
20220529105144,Accident,ANC22LA036,2022-05-28,"Gulkana, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-18-150
20220531105149,Accident,ERA22LA246,2022-05-28,"Perry, GA",United States,Non-Fatal,Substantial,Airplane,Beech,58,No,2,Unknown,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Beech 58
20220602105173,Accident,CEN22LA222,2022-05-28,"Canyon Lake, TX",United States,Minor,Substantial,Airplane,Cessna,172L,No,1,Reciprocating,091,Personal,0.0,3.0,0.0,0.0,VMC,Unknown,3.0,1.0,0,Cessna 172L
20220915105946,Accident,ANC22LA076,2022-05-28,"Wasilla, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,182A,No,Unknown,Unknown,091,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 182A
20220531105154,Accident,ERA22LA247,2022-05-29,"Jacksonville, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,150F,No,1,Unknown,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 150F
20220531105162,Accident,GAA22WA193,2022-05-29,"Slunj, ",Croatia,Fatal,Destroyed,Airplane,Cessna,C182,No,Unknown,Unknown,NUSN,Unknown,4.0,0.0,0.0,0.0,Unknown,Unknown,4.0,1.0,1,Cessna C182
20220602105176,Accident,ANC22LA038,2022-05-29,"Glacier View, AK",United States,Serious,Substantial,Airplane,Piper,PA-18-150,No,1,Reciprocating,091,Personal,0.0,2.0,1.0,0.0,Unknown,Unknown,3.0,0.6666666666666666,0,Piper PA-18-150
20220606105189,Accident,CEN22LA227,2022-05-29,"Morgan, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28RT-201T,No,1,Unknown,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-28RT-201T
20220531105157,Accident,ERA22LA249,2022-05-30,"Melrose, TN",United States,Minor,Substantial,Airplane,Aeronca,7AC,No,1,Unknown,091,Personal,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Aeronca 7AC
20220601105164,Accident,WPR22LA191,2022-05-30,"Carlsbad, CA",United States,Non-Fatal,Substantial,Airplane,Diamond Aircraft Ind Inc,DA 40,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Diamond Aircraft Ind Inc DA 40
20220601105165,Accident,WPR22LA192,2022-05-30,"Willits, CA",United States,Fatal,Destroyed,Airplane,Maule,MX-7-180C,No,1,Unknown,091,Personal,1.0,0.0,1.0,0.0,VMC,Unknown,2.0,0.5,1,Maule MX-7-180C
20220602105175,Accident,WPR22LA194,2022-05-30,"East Sound, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,172M,No,1,Reciprocating,135,Business,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 172M
20220601105166,Accident,ERA22LA253,2022-05-31,"Simsbury, CT",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA28
20220601105170,Accident,ERA22LA254,2022-06-01,"Tredyffin, PA",United States,Serious,Substantial,Airplane,Cirrus Design Corp,SR22,No,1,Unknown,091,Personal,0.0,0.0,2.0,0.0,VMC,Unknown,2.0,0.0,0,Cirrus Design Corp SR22
20220602105174,Accident,ERA22LA255,2022-06-01,"Pemberton Township, NJ",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT-400A,No,1,Turbo Prop,137,Aerial Application,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Air Tractor Inc AT-400A
20220606105190,Accident,CEN22LA228,2022-06-01,"Allport, AR",United States,Minor,Substantial,Airplane,Air Tractor Inc,AT-602,No,1,Unknown,137,Aerial Application,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Air Tractor Inc AT-602
20220602105179,Accident,WPR22FA196,2022-06-02,"Oroville, CA",United States,Fatal,Substantial,Airplane,Beech,19A,No,1,Unknown,091,Personal,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Beech 19A
20220603105180,Accident,CEN22FA223,2022-06-02,"Bowling Green, MO",United States,Fatal,Substantial,Airplane,Aeronca,7AC,No,1,Unknown,091,Personal,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Aeronca 7AC
20220606105192,Accident,CEN22LA230,2022-06-02,"Ennis, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,172P,No,1,Unknown,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 172P
20220606105198,Accident,GAA22WA196,2022-06-02,"Klobuck, ",Poland,Fatal,Destroyed,Airplane,Cessna,152,No,Unknown,Unknown,NUSN,Unknown,2.0,0.0,0.0,0.0,Unknown,Unknown,2.0,1.0,1,Cessna 152
20220607105210,Accident,CEN22LA236,2022-06-02,"Houston, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,170A,No,1,Unknown,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 170A
20220603105183,Accident,WPR22FA197,2022-06-03,"Oceanside, CA",United States,Fatal,Substantial,Airplane,Cessna,208B,No,1,Unknown,091,Skydiving,1.0,0.0,1.0,0.0,VMC,Unknown,2.0,0.5,0,Cessna 208B
20220606105186,Accident,ERA22LA258,2022-06-03,"Pittsboro, NC",United States,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12-D1,No,1,Unknown,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Taylorcraft BC12-D1
20220606105193,Accident,ERA22LA259,2022-06-04,"Spencer, VA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32R-301,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-32R-301
20220606105197,Accident,GAA22WA195,2022-06-04,"Chirijox, ",Guatemala,Fatal,Destroyed,Airplane,Cessna,182,No,Unknown,Unknown,NUSN,Unknown,1.0,0.0,0.0,0.0,Unknown,Unknown,1.0,1.0,1,Cessna 182
20220606105201,Accident,CEN22LA233,2022-06-04,"Amarillo, TX",United States,Non-Fatal,Substantial,Airplane,Beech,A36,No,1,Unknown,091,Personal,0.0,0.0,0.0,2.0,IMC,Unknown,2.0,0.0,0,Beech A36
20220608105221,Accident,WPR22LA204,2022-06-04,"Snohomish, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32-300,No,1,Unknown,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-32-300
20220609105227,Accident,ERA22LA264,2022-06-04,"Ellington, CT",United States,Non-Fatal,Substantial,Airplane,Cessna,208,No,1,Turbo Prop,091,Skydiving,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 208
20220624105352,Accident,WPR22LA228,2022-06-04,"Palm Springs, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,P210N,No,1,Unknown,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna P210N
20220621105285,Accident,CEN22LA257,2022-06-05,"Gettysburg, SD",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32R-300,No,1,Unknown,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-32R-300
20220621105287,Accident,CEN22LA259,2022-06-05,"Mesquite, TX",United States,Non-Fatal,Substantial,Airplane,Beech,35,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,0.0,0,Beech 35
20220606105199,Accident,CEN22FA232,2022-06-06,"Kenedy, TX",United States,Fatal,Destroyed,Airplane,Cessna,182G,No,1,Unknown,091,Personal,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,1.0,1,Cessna 182G
20220606105200,Accident,ERA22FA261,2022-06-06,"Panama City, FL",United States,Fatal,Substantial,Airplane,Piper,PA-28RT-201,No,1,Unknown,091,Personal,2.0,0.0,1.0,0.0,VMC,Unknown,3.0,0.6666666666666666,0,Piper PA-28RT-201
20220607105207,Accident,ERA22LA263,2022-06-06,"Westminster, MD",United States,Minor,Substantial,Airplane,Cessna,172,No,1,Reciprocating,091,Instructional,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Cessna 172
20220607105209,Accident,CEN22LA235,2022-06-06,"Nashville, AR",United States,Non-Fatal,Substantial,Airplane,Cirrus Design Corp,SR22,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cirrus Design Corp SR22
20220607105214,Accident,WPR22LA200,2022-06-06,"Wheatland, WY",United States,Minor,Substantial,Airplane,Cessna,170,No,1,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Cessna 170
20220607105212,Accident,WPR22FA198,2022-06-07,"Hemet, CA",United States,Fatal,Substantial,Airplane,Beech,77,No,1,Unknown,091,Instructional,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Beech 77
20220607105215,Accident,CEN22LA237,2022-06-07,"Fort Worth, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,No,1,Unknown,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-28-161
20220608105224,Accident,WPR22LA207,2022-06-07,"Blackfoot, ID",United States,Minor,Substantial,Airplane,Cessna,175,No,1,Unknown,091,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Cessna 175
20220608105225,Accident,WPR22LA208,2022-06-08,"Fort Duchesne, UT",United States,Non-Fatal,Substantial,Airplane,Cessna,150F,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 150F
20220609105232,Accident,ANC22LA040,2022-06-08,"Kodiak, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,U206F,No,1,Unknown,135,Other,0.0,0.0,0.0,5.0,VMC,Unknown,5.0,0.0,0,Cessna U206F
20220613105245,Accident,CEN22LA243,2022-06-08,"Flasher, ND",United States,Non-Fatal,Substantial,Airplane,Maule,MT-7-235,No,1,Unknown,091,Personal,0.0,0.0,0.0,1.0,Unknown,Unknown,1.0,0.0,0,Maule MT-7-235
20220609105229,Accident,WPR22LA209,2022-06-09,"Sunriver, OR",United States,Non-Fatal,Substantial,Airplane,Cessna,A185F,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna A185F
20220609105235,Accident,CEN22LA239,2022-06-09,"New Braunfels, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-28-140
20220613105248,Accident,CEN22LA244,2022-06-09,"Salina, KS",United States,Non-Fatal,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172S
20220614105259,Accident,CEN22LA246,2022-06-09,"Greenbrier, AR",United States,Non-Fatal,Substantial,Airplane,Cessna,337G,No,2,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 337G
20220614105260,Accident,CEN22LA247,2022-06-09,"Olla, LA",United States,Minor,Substantial,Airplane,Piper,PA-32R-301,No,1,Unknown,091,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Piper PA-32R-301
20220621105296,Accident,ANC22LA044,2022-06-09,"Anchorage, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,182R,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 182R
20220613105244,Accident,WPR22LA212,2022-06-10,"Big Creek, ID",United States,Minor,Substantial,Airplane,Aviat Aircraft Inc,A-1B,No,1,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Aviat Aircraft Inc A-1B
20220613105250,Accident,CEN22LA245,2022-06-10,"Sioux Falls, SD",United States,Minor,Substantial,Airplane,Cessna,305,No,1,Reciprocating,091,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Cessna 305
20220613105240,Accident,ERA22LA265,2022-06-11,"Stockbridge, GA",United States,Serious,Substantial,Airplane,Piper,PA-23,No,2,Unknown,091,Personal,0.0,0.0,2.0,0.0,VMC,Unknown,2.0,0.0,0,Piper PA-23
20220627105368,Accident,WPR22LA232,2022-06-11,"Copperopolis, CA",United States,Non-Fatal,Substantial,Airplane,Maule,MX-7-235,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Maule MX-7-235
20220613105246,Accident,WPR22LA213,2022-06-12,"Auburn, WA",United States,Minor,Substantial,Airplane,Piper,PA-24-250,No,1,Unknown,091,Personal,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Piper PA-24-250
20220627105365,Accident,CEN22LA291,2022-06-12,"Minot, ND",United States,Minor,Substantial,Airplane,Cessna,172N,No,1,Reciprocating,091,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Cessna 172N
20220718105499,Accident,ERA22LA319,2022-06-12,"Charleston, SC",United States,Non-Fatal,Substantial,Airplane,Mooney,M20J,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Mooney M20J
20220615105263,Accident,CEN22LA248,2022-06-14,"Beaumont, TX",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT-602,No,1,Turbo Prop,137,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Air Tractor Inc AT-602
20220615105264,Accident,CEN22LA249,2022-06-14,"Eaton Rapids, MI",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,No,1,Unknown,091,Personal,0.0,0.0,0.0,2.0,Unknown,Unknown,2.0,0.0,0,Piper PA-28-181
20220623105316,Incident,ENG22WA032,2022-06-14,"Karachi, ",Pakistan,Non-Fatal,Minor,Airplane,Boeing,777,No,Unknown,Unknown,NUSC,Unknown,0.0,0.0,0.0,183.0,Unknown,Unknown,183.0,0.0,0,Boeing 777
20220621105282,Accident,ERA22LA275,2022-06-15,"Gulf Shores, AL",United States,Non-Fatal,Substantial,Airplane,Cirrus Design Corp,SR22,No,1,Unknown,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cirrus Design Corp SR22
20220622105302,Accident,GAA22WA208,2022-06-15,"Itaituba, ",Brazil,Fatal,Substantial,Airplane,Cessna,182,No,Unknown,Unknown,NUSC,Unknown,1.0,0.0,0.0,0.0,Unknown,Unknown,1.0,1.0,0,Cessna 182
20220617105272,Accident,CEN22LA253,2022-06-16,"Austin, TX",United States,Serious,Substantial,Airplane,Cessna,T206H,No,1,Unknown,091,Other,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,0.0,0,Cessna T206H
20220620105281,Accident,ERA22LA274,2022-06-16,"Brevard, NC",United States,Serious,Substantial,Airplane,Cessna,172M,No,1,Unknown,091,Personal,0.0,0.0,3.0,0.0,VMC,Unknown,3.0,0.0,0,Cessna 172M
20220621105284,Accident,CEN22LA256,2022-06-16,"Madison, MS",United States,Non-Fatal,Substantial,Airplane,Bellanca,17-30A,No,1,Unknown,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Bellanca 17-30A
20220621105292,Accident,WPR22LA219,2022-06-16,"Davis, CA",United States,Minor,Substantial,Airplane,Cessna,TR182,No,1,Unknown,091,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Cessna TR182
20220629105384,Accident,CEN22LA293,2022-06-17,"Bynum, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,172G,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 172G
20220618105274,Accident,WPR22FA215,2022-06-18,"Buckeye, AZ",United States,Fatal,Destroyed,Airplane,Beech,E35,No,1,Unknown,091,Instructional,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,1.0,1,Beech E35
20220619105275,Accident,WPR22FA216,2022-06-18,"Porterville, CA",United States,Fatal,Destroyed,Airplane,Cessna,336,No,2,Unknown,091,Personal,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,1.0,1,Cessna 336
20220621105283,Accident,CEN22LA255,2022-06-18,"Stillwater, OK",United States,Non-Fatal,Substantial,Airplane,Mooney,M20E,No,1,Unknown,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Mooney M20E
20220623105310,Accident,ERA22LA282,2022-06-18,"Jasper, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,414,No,2,Unknown,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 414
20220624105345,Accident,CEN22LA282,2022-06-18,"Jacksonville, IL",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,No,1,Reciprocating,091,Other,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172N
20220620105279,Accident,ERA22LA272,2022-06-19,"Monongahela, PA",United States,Non-Fatal,Substantial,Airplane,Cessna,414,No,2,Unknown,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 414
20220623105308,Accident,ERA22LA280,2022-06-19,"OWENSBORO, KY",United States,Non-Fatal,Substantial,Airplane,Cessna,172R,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172R
20220624105342,Accident,CEN22LA281,2022-06-19,"Fargo, ND",United States,Non-Fatal,Substantial,Airplane,Cessna,172S,No,1,Unknown,091,Instructional,0.0,0.0,0.0,4.0,VMC,Unknown,4.0,0.0,0,Cessna 172S
20220627105360,Accident,ERA22LA286,2022-06-19,"Gaithersburg, MD",United States,Non-Fatal,Substantial,Airplane,Piper,PA-38-112,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-38-112
20220622105300,Accident,ERA22LA276,2022-06-20,"LAURINBURG, NC",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,No,1,Unknown,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-28-180
20220624105351,Accident,CEN22LA287,2022-06-20,"Newport, AR",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT-602,No,1,Turbo Prop,137,Aerial Application,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Air Tractor Inc AT-602
20220629105390,Accident,ANC22LA049,2022-06-20,"Palmer, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-20,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-20
